[2026-04-01 05:31:12.732] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:31:26.184] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:32:54.229] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:33:07.441] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:33:17.727] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:33:28.419] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:33:39.377] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:33:50.215] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:34:01.741] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:34:12.105] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:34:23.202] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:34:33.533] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:34:44.638] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:34:54.746] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:35:05.754] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:35:16.786] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:35:27.786] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:35:38.651] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:35:49.493] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:36:00.999] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:36:11.264] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:36:22.297] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:36:32.773] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:36:43.604] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:36:54.329] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:37:05.170] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:37:16.160] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:37:27.377] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:37:40.503] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:38:47.409] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:39:11.790] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:39:24.238] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:39:34.575] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:39:46.407] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:39:57.341] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:40:08.634] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:40:19.775] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:40:31.629] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:40:42.520] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:40:53.289] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
